Lat,Lon,NAME,LENGTH_M
2.087528215,331.9290007,FENSAL,56704.56287
2.196289219,331.6662508,FENSAL,29465.38986
2.096059947,331.5910577,FENSAL,17358.89585
2.171595305,331.6072889,FENSAL,8781.04429
1.85756167,332.1382161,FENSAL,38721.67091
1.781401409,332.358049,FENSAL,15279.89267
1.794275401,331.2339613,FENSAL,28772.25725
1.436048249,331.8516599,FENSAL,64308.24246
1.529300492,331.8092918,FENSAL,81480.66911
1.881747853,331.7418392,FENSAL,53794.82458
1.805747661,332.0731004,FENSAL,26519.53131
1.691655458,332.295195,FENSAL,13438.201
1.563126032,332.4127362,FENSAL,5474.270522
1.836284404,331.9650625,FENSAL,13570.16002
1.97112842,331.4554319,FENSAL,11557.74897
1.721957579,331.9151905,FENSAL,55567.04385
1.712889212,331.8403824,FENSAL,17100.61537
1.457140073,332.0977451,FENSAL,75657.70489
0.8310565,332.5962227,FENSAL,13095.55456
1.494242512,331.9711752,FENSAL,20826.62783
1.630596557,331.8998189,FENSAL,35402.82131
1.357220953,332.4165594,FENSAL,22842.48273
1.419822372,331.8099265,FENSAL,9554.61153
1.514606707,331.4903626,FENSAL,27696.7254
1.352942984,331.6921086,FENSAL,7956.922695
1.218597801,331.9779597,FENSAL,16180.59847
1.036745298,332.2740494,FENSAL,38362.98861
1.291314651,331.6869186,FENSAL,31714.08979
1.004633463,332.2276014,FENSAL,21617.75738
0.926970118,332.1973868,FENSAL,14656.49166
0.925331981,332.0771425,FENSAL,26110.43137
1.231340985,331.551532,FENSAL,18628.00951
0.915651979,331.8949373,FENSAL,37856.69959
0.804899716,332.0705339,FENSAL,27953.17241
0.681883985,332.2874614,FENSAL,23448.46291
1.392407095,331.0839851,FENSAL,37168.81297
0.913470466,331.8086544,FENSAL,39311.6536
1.384871446,330.9292642,FENSAL,26122.39249
1.116215264,331.408639,FENSAL,45798.55071
0.779702512,331.801656,FENSAL,30309.08568
1.032052847,331.4367917,FENSAL,16007.8768
1.269595827,330.9308585,FENSAL,38105.97807
2.003073369,331.199852,FENSAL,20650.33326
1.266247987,330.6248063,FENSAL,52640.05964
1.158938731,331.0741352,FENSAL,44538.89806
1.087310951,330.3995696,FENSAL,38685.72559
1.04995755,330.6499737,FENSAL,39398.35019
0.99056732,330.9037439,FENSAL,15778.62796
1.029235587,331.0005262,FENSAL,15278.128
1.054237077,331.0546079,FENSAL,13695.15747
0.971665674,330.2496958,FENSAL,21978.67472
0.657869445,330.9932982,FENSAL,36002.63105
0.414511851,331.0545925,FENSAL,42835.4003
1.714206073,329.9947474,FENSAL,24821.01944
0.906128028,330.0741888,FENSAL,39808.15922
0.887113048,330.2404372,FENSAL,19315.40278
0.870540985,330.0266032,FENSAL,41958.75239
0.959122706,329.6928958,FENSAL,39410.04278
0.572616339,330.4970679,FENSAL,41506.57797
0.254800967,331.1134368,FENSAL,28876.61326
0.868361393,331.4515299,FENSAL,13936.82715
0.216864377,331.9289588,FENSAL,55933.57606
0.435811747,331.7851136,FENSAL,32654.60606
0.51971897,331.7688735,FENSAL,29808.60877
0.452224567,331.9403423,FENSAL,38323.34468
0.656893004,331.8305863,FENSAL,32367.18029
0.298002111,331.724574,FENSAL,21070.15606
0.08675649,331.8918229,FENSAL,34209.97619
-0.123259248,332.1131371,FENSAL,28154.35962
-0.275093781,332.1499817,FENSAL,10700.48107
0.013783217,331.6034113,FENSAL,12334.57507
0.026132395,331.662986,FENSAL,17281.88316
0.080502604,331.7105188,FENSAL,27028.61069
1.694262907,333.0201098,FENSAL,19997.00958
1.719120833,333.0783225,FENSAL,19573.70995
1.80763793,333.0841184,FENSAL,10107.6745
1.749827996,333.2623693,FENSAL,24041.34589
1.876154768,333.1979672,FENSAL,8321.550184
1.805424987,333.3182791,FENSAL,14245.79835
1.916780541,333.3577422,FENSAL,14453.06641
1.928072009,333.2648069,FENSAL,11681.17082
0.136451152,330.4991662,FENSAL,30634.64025
0.03570007,330.5053398,FENSAL,35730.47547
-0.0832179,330.6444728,FENSAL,37377.07466
-0.094872907,330.9254007,FENSAL,9798.496876
-0.123488438,330.3218463,FENSAL,37484.77313
-0.193141479,330.8038613,FENSAL,20387.21587
-0.171949386,330.2058635,FENSAL,36218.97664
-0.462095845,330.3501408,FENSAL,23323.49861
-0.600861741,330.4684296,FENSAL,22014.05475
-0.703097615,330.5507231,FENSAL,21770.97317
-1.160611889,330.4478738,FENSAL,25930.86096
-0.746398512,330.3389432,FENSAL,18420.49099
-0.968182255,330.3435422,FENSAL,16609.93655
-0.892862424,330.2822104,FENSAL,38351.52587
-0.767329824,330.2030335,FENSAL,40788.00157
-0.076789111,330.0903549,FENSAL,23052.0247
-1.06528539,330.3501013,FENSAL,22405.23077
-1.055520266,330.6450583,FENSAL,14270.57868
-0.352454535,330.3475561,FENSAL,16786.94002
-1.209022229,326.3193773,FENSAL,7614.344826
-1.357927127,326.4143702,FENSAL,11556.21305
-1.480167154,326.4865193,FENSAL,26253.91104
-0.891619926,326.971026,FENSAL,17695.3183
-1.632783057,328.4874958,FENSAL,20190.27124
-1.470344539,328.2094537,FENSAL,17671.32291
-1.371523062,328.0912723,FENSAL,21284.21971
-1.312619744,328.080535,FENSAL,13823.62014
-1.06426295,327.8016645,FENSAL,31099.19551
-1.334453283,328.3785047,FENSAL,73332.77544
-0.67687242,328.1074292,FENSAL,41889.01293
-1.029377263,328.2898762,FENSAL,19846.34678
-1.302867429,327.3132043,FENSAL,14755.71289
-1.436498755,327.4165146,FENSAL,30712.57196
-2.058020378,328.1730345,FENSAL,37623.90745
-2.128416167,328.1775399,FENSAL,31601.66039
-1.407911,327.248294,FENSAL,15400.98532
-1.406514152,326.2929993,FENSAL,11622.67088
-2.061658698,328.6022923,FENSAL,40017.874
-2.128312435,328.8802058,FENSAL,35617.24511
-2.251919266,329.0512137,FENSAL,9859.203072
-3.502472794,329.5841987,FENSAL,9835.180301
12.19248745,336.2419968,FENSAL,77766.34345
10.94527845,336.4875116,FENSAL,40333.66623
10.91315068,336.385993,FENSAL,19630.14175
11.73833017,337.1176576,FENSAL,42464.44655
11.77412685,336.6948123,FENSAL,76886.57208
12.34793498,337.265909,FENSAL,37721.25651
12.18688967,337.0388051,FENSAL,21864.85935
12.15084058,337.1688452,FENSAL,41828.10438
11.99860465,337.178183,FENSAL,36521.7942
11.97711562,337.3795471,FENSAL,15156.36379
11.86974931,337.4362884,FENSAL,11058.58561
12.20808384,337.2173063,FENSAL,20911.89108
11.9879764,337.6831921,FENSAL,52942.87569
12.26905089,337.3516433,FENSAL,19843.1624
12.08858974,337.679211,FENSAL,33072.42867
11.91996749,338.0825726,FENSAL,20977.9042
11.89921477,338.2156596,FENSAL,16869.06016
11.76934845,338.1656526,FENSAL,17207.9991
12.3687957,336.106328,FENSAL,15149.94502
11.25274651,336.5635985,FENSAL,58125.80353
11.30256038,336.6265042,FENSAL,61776.00253
11.41250362,336.7379452,FENSAL,38788.60625
11.64782851,336.4668989,FENSAL,14082.59788
11.65587668,336.5572978,FENSAL,20723.59809
11.49827012,336.9730385,FENSAL,48993.3857
11.3724288,337.2824213,FENSAL,8979.62336
11.42190465,336.9865632,FENSAL,45656.16984
11.18363439,336.5527873,FENSAL,51317.49734
11.14657385,336.4949514,FENSAL,51846.6273
11.08605593,336.3746689,FENSAL,39996.12207
11.14217764,336.3828482,FENSAL,45831.33083
11.39618897,336.0918065,FENSAL,10641.33324
11.70006146,336.9121042,FENSAL,54789.48897
11.6647688,337.130549,FENSAL,30303.46711
11.83843038,337.0961096,FENSAL,26256.40693
11.77800841,337.3079456,FENSAL,14302.0086
11.89722559,337.1725162,FENSAL,5765.548749
12.02746629,336.9875803,FENSAL,15464.47216
12.23637539,336.664057,FENSAL,11901.44622
12.29563153,336.6449718,FENSAL,6709.19753
12.1781376,336.80234,FENSAL,14409.02105
10.68691696,336.7050392,FENSAL,20167.53091
12.83669426,337.0394212,FENSAL,40264.00843
12.47437958,336.9611647,FENSAL,12506.77585
12.37531271,335.2409343,FENSAL,11371.30551
12.28738864,335.4222777,FENSAL,4553.882938
11.16156238,335.238913,FENSAL,10462.68735
11.29549524,335.1392721,FENSAL,6218.519819
11.6143326,338.1384423,FENSAL,34934.80095
11.57310762,338.1133052,FENSAL,14841.17249
11.30033737,338.0039887,FENSAL,17014.55676
11.45326677,333.4884627,FENSAL,47212.44515
11.63239611,333.1411681,FENSAL,8907.55743
11.57256789,333.5020904,FENSAL,7294.38772
11.58703481,333.6412728,FENSAL,12518.69437
11.30817995,332.8505732,FENSAL,10917.3757
11.27262461,332.865559,FENSAL,10124.53572
11.40576888,332.677222,FENSAL,10356.78542
10.99140228,332.3572403,FENSAL,15918.47713
10.89395102,332.543979,FENSAL,16764.45088
10.79040759,333.0226621,FENSAL,21253.28014
10.73568702,332.4422949,FENSAL,10773.40347
10.65250399,332.5395761,FENSAL,8925.821567
10.56963169,331.905403,FENSAL,9907.483441
10.9142709,333.3498376,FENSAL,15189.58801
10.9939387,333.3661136,FENSAL,10546.34128
11.08541367,333.4298264,FENSAL,7265.680707
11.25569297,333.4728625,FENSAL,10386.42259
11.27236807,333.6277027,FENSAL,7117.642354
11.17946394,333.6896388,FENSAL,4966.451142
10.66253582,333.253704,FENSAL,8000.142631
10.71256112,333.2965829,FENSAL,7957.045841
10.82525953,333.3445156,FENSAL,15052.90747
10.41002715,332.9130556,FENSAL,12472.31156
10.59531389,332.3336729,FENSAL,18388.77305
10.65103812,332.2487366,FENSAL,10579.80429
10.31474086,331.7410342,FENSAL,6760.870274
10.37429479,331.7267413,FENSAL,4501.592282
9.91018722,332.6483332,FENSAL,17965.75189
9.947888645,332.8963805,FENSAL,11228.20055
10.04504023,332.9177395,FENSAL,18411.80387
9.41340102,332.7046602,FENSAL,22492.4086
9.053742704,332.7531935,FENSAL,22495.29959
9.036475283,332.9659394,FENSAL,9952.182363
9.061726151,333.0655136,FENSAL,8631.409163
9.130808711,333.1393605,FENSAL,9539.71231
8.82218382,332.7789432,FENSAL,11416.65442
8.723459822,332.5628784,FENSAL,10179.09672
9.882025098,331.9037515,FENSAL,9380.625467
9.294651546,332.6663525,FENSAL,14105.85381
9.37378875,332.6867506,FENSAL,7013.824306
9.340438547,332.6676934,FENSAL,4287.727831
9.259445202,332.6176681,FENSAL,9675.711099
8.182710128,331.2455455,FENSAL,10299.98751
8.580530388,330.8977505,FENSAL,9962.858758
11.12850914,334.3714888,FENSAL,9514.922893
11.1970535,334.4980197,FENSAL,17178.84498
11.21697106,334.3742107,FENSAL,7233.948395
11.26269407,334.5842344,FENSAL,14073.50218
11.32020702,334.5190444,FENSAL,9245.427016
6.579858901,343.780923,FENSAL,33374.23523
6.415912735,343.986602,FENSAL,20898.03961
6.261163267,344.1243954,FENSAL,19886.46754
5.883244423,343.9993237,FENSAL,20507.39342
5.791227762,344.2553297,FENSAL,44204.59584
5.893958391,343.7678298,FENSAL,10030.59874
5.83483409,343.7185801,FENSAL,7706.242993
5.711883105,344.2718675,FENSAL,43503.19372
5.686007731,343.9144927,FENSAL,19292.028
5.609187969,343.949662,FENSAL,16522.52875
5.455537082,343.7568377,FENSAL,10857.13619
5.471873661,343.8660048,FENSAL,9426.46142
5.516041996,343.8984873,FENSAL,18071.73602
5.552692155,344.0175682,FENSAL,9296.453318
5.321990568,343.8498464,FENSAL,22885.52125
5.174103929,343.9998804,FENSAL,34473.31115
5.79903677,343.0007635,FENSAL,40382.77323
6.213038023,342.7588603,FENSAL,9166.298087
6.171501175,342.7632326,FENSAL,8531.398219
5.876034607,343.0085858,FENSAL,15537.16574
5.83984259,343.1393639,FENSAL,18252.27935
5.452931479,342.7335059,FENSAL,38283.09742
5.360328165,342.6876502,FENSAL,29654.77891
5.334475117,342.807488,FENSAL,19505.82922
5.19153459,343.263454,FENSAL,54938.98312
5.626500384,342.4580704,FENSAL,11265.12435
5.599431118,342.6438193,FENSAL,19245.80112
5.558995149,342.8232335,FENSAL,24954.96375
5.3492062,343.1854225,FENSAL,15633.15974
5.384659154,343.2106809,FENSAL,33396.52506
5.16587222,343.4365667,FENSAL,12273.61223
5.327123921,343.5493755,FENSAL,19512.46512
5.471600248,343.3002962,FENSAL,38133.53899
5.312982914,343.7384028,FENSAL,12543.05671
5.681349867,342.9201404,FENSAL,13650.28683
5.564627295,343.0030231,FENSAL,24748.48486
4.815426255,343.8194207,FENSAL,66781.21614
5.445179343,342.406723,FENSAL,13276.10113
4.664279415,344.0415516,FENSAL,40453.76411
4.811812218,344.1851758,FENSAL,42653.5719
4.778412335,344.0971828,FENSAL,35924.07687
4.415110828,343.8678915,FENSAL,19904.64018
4.322715459,343.7681929,FENSAL,15482.05359
4.505084043,344.0012757,FENSAL,28483.96435
4.55636092,344.0462715,FENSAL,31939.3116
4.43972015,344.0099608,FENSAL,19842.11862
4.66499003,343.9159651,FENSAL,23546.71956
4.654828666,344.264398,FENSAL,12678.78673
3.671789005,343.0952512,FENSAL,22096.52792
3.546462596,343.1692267,FENSAL,19667.72563
3.353807792,343.3231202,FENSAL,16500.53231
3.242937692,343.3764389,FENSAL,15631.04482
3.481601169,343.1917433,FENSAL,13266.97798
3.953823539,342.813779,FENSAL,23892.96879
4.025439433,342.8221423,FENSAL,15636.87499
3.958823831,342.9952463,FENSAL,22435.15258
4.148615636,343.2730815,FENSAL,32689.94004
4.06638989,343.3243822,FENSAL,26710.38259
4.307349999,343.1709192,FENSAL,18787.69692
4.352243651,343.1790047,FENSAL,22206.93452
4.39770386,343.2241161,FENSAL,17422.0172
4.275409827,342.5575082,FENSAL,34048.36904
4.430126447,342.3535369,FENSAL,16269.09557
4.427585654,346.9989896,FENSAL,22975.29281
4.376055942,346.8575606,FENSAL,39222.18425
4.127934711,346.9403684,FENSAL,14631.88063
3.859183178,347.3518262,FENSAL,16251.80332
3.798565521,347.2748261,FENSAL,24972.15929
3.657279031,347.4755194,FENSAL,42236.79654
3.460642038,347.7544621,FENSAL,42817.86616
3.188883858,347.9274641,FENSAL,30423.93956
3.252510909,347.9961229,FENSAL,8500.673755
3.262347131,347.8912032,FENSAL,7530.92427
3.491858989,347.4616881,FENSAL,8831.406061
3.208731568,347.7112094,FENSAL,24163.17237
3.131725616,347.6974714,FENSAL,17228.61915
2.94536285,347.8946337,FENSAL,25736.21113
2.667928141,346.910365,FENSAL,24778.51224
2.456422822,347.2094213,FENSAL,34943.77604
2.065661345,346.9736762,FENSAL,25515.18904
2.39473081,347.2083459,FENSAL,20531.12175
2.450354843,346.9615462,FENSAL,14572.8214
7.523554788,337.7796128,FENSAL,33114.30013
7.616838715,337.7209172,FENSAL,21033.65103
7.473418379,338.0565019,FENSAL,50885.43426
7.515029925,337.5481887,FENSAL,13848.71393
7.201497452,338.046352,FENSAL,24139.0231
6.951108559,338.1941463,FENSAL,24955.21144
6.407545124,339.5250986,FENSAL,24737.23439
6.421650851,339.4041455,FENSAL,20392.77882
5.839911346,336.9808082,FENSAL,19093.57712
5.784058658,337.0229682,FENSAL,24017.06599
5.583917029,337.1603107,FENSAL,33548.81612
5.616502809,336.8422663,FENSAL,26003.05081
5.723745089,336.9620065,FENSAL,26717.80456
5.260168929,336.9083761,FENSAL,21541.71755
5.143419424,337.0918787,FENSAL,26913.20865
5.371153412,336.7799948,FENSAL,15292.88071
4.819165393,336.8127667,FENSAL,25939.82151
4.906810305,337.0527765,FENSAL,35372.98286
4.863024324,336.8726485,FENSAL,22343.49465
4.920332374,336.9162763,FENSAL,13585.51377
4.128025644,337.5730511,FENSAL,79338.49996
3.998507114,337.9299356,FENSAL,68068.51567
4.132663628,337.8182235,FENSAL,47024.42096
4.416037473,337.4410197,FENSAL,29663.03292
3.713115773,337.3027505,FENSAL,75196.6095
3.828010352,337.3542561,FENSAL,80812.01314
3.769852123,337.696286,FENSAL,39826.52756
4.100828377,337.1766077,FENSAL,30070.31757
4.069194344,337.5000653,FENSAL,50288.64977
3.94148671,337.8148695,FENSAL,28418.37927
3.736678868,337.9630467,FENSAL,14212.78818
4.2574381,337.0435645,FENSAL,39264.41348
3.678648135,337.4973883,FENSAL,57572.44523
3.418583718,338.0008323,FENSAL,11568.41806
3.585608861,337.4090245,FENSAL,54846.32178
3.537503827,337.3364139,FENSAL,32245.33864
3.435708818,337.5949389,FENSAL,23496.34788
3.522686917,337.1024212,FENSAL,29104.62148
3.511360142,337.2640856,FENSAL,27625.07354
3.85374411,339.0163047,FENSAL,34275.30142
3.865463139,338.8780815,FENSAL,10039.60001
3.748073803,338.6600727,FENSAL,8662.731982
3.743116277,338.7729126,FENSAL,10626.09577
3.734098883,338.9060313,FENSAL,6551.163086
4.098047766,338.8198715,FENSAL,26044.46797
4.204161057,340.5650544,FENSAL,53004.45177
4.416286538,340.2497087,FENSAL,30702.46559
4.397327131,340.4816714,FENSAL,36892.8183
4.379960061,340.6184459,FENSAL,39846.57051
4.256674926,340.6178087,FENSAL,50493.27281
4.073348413,340.9208388,FENSAL,19675.55806
4.650031644,340.1614725,FENSAL,58175.47987
4.278757923,340.9802143,FENSAL,73731.33263
4.149017835,340.5481316,FENSAL,50717.98499
3.675623138,340.638892,FENSAL,78267.38584
3.852369118,340.4174364,FENSAL,36310.19207
3.85742657,340.5333693,FENSAL,70116.82021
3.991543727,340.4962625,FENSAL,66725.15713
3.971433899,340.4402933,FENSAL,25449.48857
3.611401641,340.6240235,FENSAL,58351.81223
3.35774604,340.8863105,FENSAL,30670.28478
3.43000955,340.8535021,FENSAL,15586.24274
3.709628303,340.2917205,FENSAL,28253.22569
3.498202217,340.5835808,FENSAL,28403.57684
3.384049831,340.6361642,FENSAL,13041.5702
3.384725858,340.7004112,FENSAL,11710.99549
3.400252477,340.4297507,FENSAL,30233.85117
3.389641434,340.5408348,FENSAL,22535.06975
3.889500004,340.7932047,FENSAL,19933.53439
13.54094447,315.5007416,FENSAL,29928.26913
13.62607415,315.4272361,FENSAL,42574.46359
13.58855284,315.2734288,FENSAL,13370.42212
12.64061979,315.8105703,FENSAL,26293.20687
13.28168595,317.1688689,FENSAL,51342.91369
13.18086598,317.5459885,FENSAL,14163.81098
13.38085864,317.3958779,FENSAL,28499.13815
13.12471432,317.3950512,FENSAL,54240.67868
13.02627656,317.5464468,FENSAL,49384.21993
12.68163744,317.4228781,FENSAL,31469.37647
12.76561497,317.3763599,FENSAL,49731.08462
12.84051108,317.3414606,FENSAL,28432.34481
12.90328568,317.428963,FENSAL,28109.81861
12.94488534,317.513613,FENSAL,10722.56158
14.19913794,316.8477841,FENSAL,22560.98807
14.09174809,316.9654526,FENSAL,16902.72649
12.44364745,318.5404127,FENSAL,32704.4703
12.01205225,319.1275799,FENSAL,28839.63961
12.12182898,319.2693803,FENSAL,29795.466
12.28405154,318.5036013,FENSAL,33788.46226
12.32700333,318.724491,FENSAL,18656.10451
11.95391531,319.2041217,FENSAL,44369.18969
11.77921726,319.1350911,FENSAL,17856.73011
11.84473827,319.2739532,FENSAL,21796.83556
11.87911336,319.4704082,FENSAL,12409.02774
11.57686579,318.9607663,FENSAL,36362.03962
11.62992417,319.1788338,FENSAL,14508.20982
11.69703215,319.1596038,FENSAL,17765.23255
12.83887979,318.4669336,FENSAL,11688.01283
12.94100327,318.5111565,FENSAL,12521.69791
12.51566093,318.2856038,FENSAL,14517.89649
11.38884047,319.4890138,FENSAL,51538.96937
11.44223386,319.5385823,FENSAL,46673.48294
11.29302685,319.6194146,FENSAL,25128.13314
11.21434551,319.6321479,FENSAL,54973.40684
11.09094353,319.8527732,FENSAL,31427.71957
11.01659642,319.7268828,FENSAL,43091.19543
11.06393383,319.7112982,FENSAL,14873.60357
10.50329963,319.0978263,FENSAL,97186.18901
10.47896431,319.7887521,FENSAL,30247.12859
10.32733333,319.6918195,FENSAL,35768.90359
10.30543111,320.0162909,FENSAL,48772.40476
10.35670344,320.0495463,FENSAL,27899.71115
10.50371597,319.9400792,FENSAL,41102.02337
10.45304048,320.2458801,FENSAL,22596.42944
10.55105493,320.3628547,FENSAL,25532.18507
10.55848467,320.5145308,FENSAL,16948.22215
10.94806811,318.8863674,FENSAL,29240.78782
11.04910075,318.7281401,FENSAL,10842.44767
10.82873716,319.0718936,FENSAL,23287.00904
9.81610865,320.0972311,FENSAL,32165.41181
9.967703229,320.1644693,FENSAL,16174.56783
9.89347989,320.1616951,FENSAL,10956.99928
10.11355184,317.3243069,FENSAL,28989.25372
9.974439261,317.9577977,FENSAL,47090.60914
10.07273031,318.0823263,FENSAL,27810.98538
9.7260492,319.2688245,FENSAL,56853.71165
9.877678937,319.1693333,FENSAL,36395.1629
9.927893569,319.2822928,FENSAL,21216.10126
9.997572036,319.340134,FENSAL,13159.28507
10.09466444,319.3665698,FENSAL,19478.3708
10.14008949,319.4927931,FENSAL,26809.51869
8.911025111,320.6864241,FENSAL,45975.85624
9.148065392,320.6003804,FENSAL,36141.39137
10.55002787,317.8055784,FENSAL,24225.38735
10.47592517,318.189873,FENSAL,17746.06994
9.976468541,320.8336487,FENSAL,31439.19583
9.862520505,320.8203554,FENSAL,26548.49657
12.98277934,320.2110361,FENSAL,22931.56085
12.92126878,320.1024979,FENSAL,16872.4864
12.86431947,320.2821715,FENSAL,34241.50614
12.80830068,320.4356897,FENSAL,39815.1924
12.70762252,320.6439556,FENSAL,42054.78814
12.28199042,320.6439803,FENSAL,48220.99721
11.40720646,320.2387245,FENSAL,48499.03927
11.56480918,320.3363266,FENSAL,26848.98426
11.99471592,320.3572155,FENSAL,44546.34893
12.21053185,320.5470756,FENSAL,29305.54983
12.62575319,320.787707,FENSAL,38973.07155
12.60416578,319.9105388,FENSAL,18153.79633
12.48878031,320.0575987,FENSAL,9592.472314
12.35404906,320.2361381,FENSAL,13029.95964
12.47335337,320.6488042,FENSAL,28653.75954
11.93028016,320.3781878,FENSAL,46187.12835
11.43531238,320.5002737,FENSAL,34625.2358
11.35044905,320.792601,FENSAL,16735.97697
11.24827338,320.5143894,FENSAL,30932.00714
11.83696751,319.8916215,FENSAL,33832.32373
11.35568585,318.9822816,FENSAL,26173.43446
11.29214041,318.8764536,FENSAL,16831.29665
11.24401866,318.8024621,FENSAL,14759.48771
10.91758101,319.2659946,FENSAL,21616.94365
10.82453292,319.6923254,FENSAL,51283.98878
10.87198628,320.2400917,FENSAL,36306.78079
10.80842106,320.1638067,FENSAL,14678.15849
10.73371882,320.1395537,FENSAL,8666.08752
8.463510037,322.702082,FENSAL,18382.32087
8.55484609,322.5937116,FENSAL,32845.30017
14.07938382,321.3327072,FENSAL,54143.01922
14.22686509,321.4103268,FENSAL,64767.7273
14.06694048,321.0617443,FENSAL,27902.71474
14.19274882,321.9306746,FENSAL,59454.63446
13.93720823,321.50854,FENSAL,45277.72749
14.05868555,321.9334677,FENSAL,12607.16988
14.01196698,321.5151606,FENSAL,11520.19549
13.99346878,321.2659548,FENSAL,19937.02705
13.85782881,321.6977175,FENSAL,28571.44968
13.78779125,321.6766323,FENSAL,20788.59066
14.32568304,322.1137972,FENSAL,26147.59945
14.4668438,322.3798189,FENSAL,31546.57138
14.58701989,322.2785553,FENSAL,23694.70122
14.54187256,322.3305057,FENSAL,12392.89485
14.40831636,322.2422739,FENSAL,21451.47158
14.3525262,322.4791504,FENSAL,6850.188102
14.76637512,320.1445353,FENSAL,61553.56538
14.68785747,320.1191929,FENSAL,31714.60579
14.590248,320.3127233,FENSAL,41155.70315
14.54908521,320.4502343,FENSAL,19910.51231
14.81887822,319.985921,FENSAL,20848.01913
14.87646584,320.2215796,FENSAL,23062.28436
14.16370636,320.924683,FENSAL,15899.78782
14.2548471,321.0013601,FENSAL,15016.58017
13.7012331,320.9794818,FENSAL,19120.58432
13.7820191,321.1324204,FENSAL,17244.36901
13.68538463,321.8121753,FENSAL,14878.59542
13.8982632,320.8417498,FENSAL,15969.30119
15.43960009,320.8154547,FENSAL,65146.19274
15.47638052,320.6364516,FENSAL,55314.11124
15.52337,320.572996,FENSAL,37289.91225
15.19657709,321.2483989,FENSAL,34340.98637
15.16828002,320.3961859,FENSAL,25561.49761
14.34881641,323.3560121,FENSAL,24918.57648
14.27513696,323.4847552,FENSAL,21670.0027
-11.31379121,322.8040555,FENSAL,45062.69107
-11.8485657,322.6997255,FENSAL,51357.239
-12.8294235,322.8183091,FENSAL,53434.8912
-12.8920847,323.5463677,FENSAL,36742.33369
-12.99074926,323.6470358,FENSAL,112295.1078
-12.56215556,322.1401793,FENSAL,22862.31672
-12.95842573,322.7047222,FENSAL,78384.2953
-13.12285899,323.2769099,FENSAL,53751.58114
-12.83007884,322.2860315,FENSAL,34356.43913
-13.76794673,324.178045,FENSAL,61204.72204
-13.89408866,324.1605588,FENSAL,54955.30208
-13.9875734,324.1211364,FENSAL,49203.33897
-14.08741749,324.1546064,FENSAL,53731.09626
-14.06296745,323.8799981,FENSAL,72352.95493
-14.12047897,323.7422699,FENSAL,41510.3297
-14.20015222,323.7350472,FENSAL,64925.66536
-14.30786404,323.4934855,FENSAL,62771.81312
-14.42054093,323.5333313,FENSAL,47956.12076
-12.43529236,312.9121216,FENSAL,51495.24411
-12.65089479,313.179564,FENSAL,48206.94395
-11.07259706,337.0224833,FENSAL,44197.83923
-11.00318607,336.8450335,FENSAL,63502.99577
-11.14373942,336.9657277,FENSAL,28393.97895
-11.21415211,337.0170205,FENSAL,58443.61738
-11.29954866,337.0289249,FENSAL,46414.94143
-11.18017885,335.536511,FENSAL,43566.89759
-11.13092082,335.5583149,FENSAL,26380.83566
-11.3175975,335.5649278,FENSAL,66059.80994
-11.21216948,335.2390363,FENSAL,67853.45597
-11.36728665,337.1015166,FENSAL,38815.6014
-11.42150708,336.9915625,FENSAL,50090.36381
-11.47717237,336.7150234,FENSAL,75049.06573
-12.89501848,335.3780999,FENSAL,24942.37993
-12.95093938,335.4327158,FENSAL,27895.79365
-13.00611227,335.3805274,FENSAL,27469.79594
-11.83222302,333.1272063,FENSAL,32043.81408
-11.89878111,333.0007396,FENSAL,24744.27929
-12.32814609,333.9434511,FENSAL,29911.56284
-12.2677898,333.9366306,FENSAL,29578.68079
-12.41364413,333.9644013,FENSAL,28956.6939
-12.46776992,334.3017936,FENSAL,29335.86462
-1.317930428,330.5406019,FENSAL,52266.85276
-1.526859313,330.7779576,FENSAL,30447.00213
-1.632911864,330.7712035,FENSAL,30918.07023
3.452867787,337.0885471,FENSAL,39906.70731
3.348277126,337.1182519,FENSAL,39067.42092
3.261928593,337.1039358,FENSAL,47456.40224
3.207629535,337.0730752,FENSAL,47116.96562
3.168653211,336.9317937,FENSAL,57958.85402
2.964325746,337.0753851,FENSAL,54655.13056
3.026078526,337.2058544,FENSAL,42973.76792
4.055541051,338.2941273,FENSAL,37105.02285
4.040740945,338.1979562,FENSAL,37162.3173
3.910132617,338.3172139,FENSAL,24186.31684
4.077059542,339.669525,FENSAL,35301.44127
4.104994939,339.7296061,FENSAL,29685.17411
4.261523411,339.5565347,FENSAL,33252.91254
4.339914843,339.5755616,FENSAL,31933.38497
4.372214369,339.7800234,FENSAL,12989.13773
4.03446158,339.2127484,FENSAL,67033.80256
3.97554399,339.2066949,FENSAL,67202.30745
3.910562107,339.1621036,FENSAL,72082.8912
3.43297143,340.2841511,FENSAL,33133.04632
5.444137667,340.7256114,FENSAL,73128.41811
5.447098747,340.6573117,FENSAL,77805.939
5.473582292,340.5404933,FENSAL,92733.1248
5.388957911,340.5201241,FENSAL,91697.04009
5.401412688,340.4406506,FENSAL,108033.662
5.138853586,340.770675,FENSAL,120498.8136
5.055013543,340.7925068,FENSAL,135348.3164
4.952457518,340.8733621,FENSAL,142845.4545
4.92331821,340.8213176,FENSAL,149350.2373
4.771412019,340.9310072,FENSAL,154158.5811
4.521754749,341.1977663,FENSAL,127223.5339
5.312776506,339.8164071,FENSAL,94975.27799
